League,Year,Season,Type,blueTeamTag,blueResult,redResult,redTeamTag,blueTopChamp,blueJungleChamp,blueMiddleChamp,blueADCChamp,blueSupportChamp,blueBans,redTopChamp,redJungleChamp,redMiddleChamp,redADCChamp,redSupportChamp,redBans
TCL,2017,Spring,Season,FB,1,0,DP,Jayce,Elise,Cassiopeia,Varus,Karma,"Syndra, Zyra, Malzahar, Jhin, Ashe",Shen,Khazix,Ryze,Kalista,Thresh,"Rengar, Leblanc, Camille, Corki, Ivern"
TCL,2017,Spring,Season,DP,0,1,FB,Maokai,Khazix,Orianna,Jhin,MissFortune,"Jayce, Camille, Cassiopeia",Nautilus,Elise,Ryze,Varus,Zyra,"Leblanc, Rengar, Syndra, Shen, Corki"
TCL,2017,Spring,Season,HWA,0,1,CRW,Maokai,Khazix,Leblanc,Jhin,MissFortune,"Jayce, Zyra, Elise, Fiora, Trundle",Shen,LeeSin,Ekko,Varus,Karma,"Rengar, Camille, Malzahar, Lulu, Thresh"
TCL,2017,Spring,Season,CRW,1,0,HWA,Shen,Graves,Corki,Jhin,Malzahar,"MissFortune, Lulu, Jayce, Trundle, LeeSin",Gragas,RekSai,Taliyah,Varus,Zyra,"Camille, Rengar, Ekko, Elise, Khazix"
TCL,2017,Spring,Season,SUP,1,0,AUR,Maokai,LeeSin,Corki,Varus,Zyra,"Jayce, Khazix, Jhin, Syndra, Ryze",Poppy,Ivern,Orianna,Caitlyn,Karma,"Leblanc, Rengar, Camille, Elise, Shen"
TCL,2017,Spring,Season,AUR,0,1,SUP,Jayce,Khazix,Ziggs,Jhin,Alistar,"Zyra, Ryze, Shen, Poppy",Nautilus,LeeSin,Corki,Varus,Malzahar,"Camille, Rengar, Leblanc, Lulu, MissFortune"
TCL,2017,Spring,Season,HWA,0,1,FB,Nautilus,LeeSin,Corki,Varus,Lulu,"Jayce, Zyra, Jhin, Trundle, Cassiopeia",Maokai,Khazix,Ryze,Ashe,Malzahar,"Camille, Rengar, Leblanc, Taliyah, Shen"
TCL,2017,Spring,Season,FB,1,0,HWA,Jayce,LeeSin,Orianna,Ashe,Karma,"Zyra, Malzahar, Khazix, Shen, Poppy",Irelia,Elise,Syndra,Varus,Thresh,"Camille, Rengar, Leblanc, Ryze, Corki"
TCL,2017,Spring,Season,DP,0,1,GAL,Kennen,Ivern,Syndra,Varus,Karma,"Zyra, MissFortune, Leblanc, Corki, Ryze",Shen,Khazix,Orianna,Jhin,Bard,"Rengar, Camille, Malzahar, Maokai, Nautilus"
TCL,2017,Spring,Season,GAL,0,1,DP,Maokai,Camille,Ryze,Ashe,MissFortune,"Malzahar, RekSai, Shen, Corki, Cassiopeia",Fiora,Khazix,Orianna,Varus,Thresh,"Rengar, Leblanc, Syndra, Elise, LeeSin"
TCL,2017,Spring,Season,CRW,0,1,SUP,Nautilus,Elise,Corki,Jhin,Malzahar,"Zyra, Jayce, Khazix, Ryze, Syndra",Shen,LeeSin,Cassiopeia,Varus,Lulu,"Camille, Rengar, Leblanc, Maokai, Trundle"
TCL,2017,Spring,Season,SUP,1,0,CRW,Shen,RekSai,Leblanc,Sivir,Nami,"Ekko, Jayce, Camille, Corki, Maokai",Fiora,LeeSin,Taliyah,Jhin,Malzahar,"Rengar, Zyra, Varus, Karma, Lulu"
TCL,2017,Spring,Season,GS,0,1,AUR,Gangplank,LeeSin,Ryze,Jhin,Karma,"Ivern, Khazix, Jayce, Warwick, Elise",Shen,Graves,Corki,Varus,Zyra,"Camille, Rengar, Leblanc, Malzahar, MissFortune"
TCL,2017,Spring,Season,AUR,1,0,GS,Shen,Warwick,Ziggs,Varus,Zyra,"Ryze, Jayce, Jhin, Ashe, Caitlyn",Fiora,Ivern,Corki,Ezreal,MissFortune,"Rengar, Camille, Leblanc, Khazix, Graves"
TCL,2017,Spring,Season,GAL,0,1,HWA,Maokai,Ivern,Corki,Varus,Lulu,"Malzahar, Taliyah, Camille, Ryze, Orianna",Shen,Graves,Cassiopeia,Ashe,Karma,"Rengar, Leblanc, Khazix, LeeSin, Elise"
TCL,2017,Spring,Season,HWA,1,0,GAL,Rumble,Graves,Corki,Varus,Lulu,"Khazix, Ryze, Ashe, Caitlyn",Shen,Ivern,Viktor,Lucian,Karma,"Rengar, Camille, Leblanc, Cassiopeia"
TCL,2017,Spring,Season,AUR,0,1,DP,Poppy,Khazix,Leblanc,Jhin,Alistar,"Syndra, Shen, Graves, Maokai, Lulu",Nautilus,Ivern,Corki,Varus,Malzahar,"Rengar, Camille, Jayce, Zyra, Blitzcrank"
TCL,2017,Spring,Season,DP,1,0,AUR,Maokai,Ivern,Corki,Caitlyn,Malzahar,"Jayce, Zyra, Shen, MissFortune, Lulu",Gangplank,Graves,Leblanc,Varus,TahmKench,"Camille, Rengar, Khazix, Jhin, Ashe"
TCL,2017,Spring,Season,CRW,0,1,FB,Shen,Elise,Jayce,MissFortune,Brand,"Ryze, Varus, Malzahar, LeeSin, Khazix",Poppy,Graves,Syndra,Jhin,Zyra,"Rengar, Leblanc, Camille, Taliyah, Caitlyn"
TCL,2017,Spring,Season,FB,0,1,CRW,Poppy,Rengar,Malzahar,Caitlyn,Zyra,"Shen, Jayce, Taliyah, LeeSin, Karma",Camille,Graves,Leblanc,Varus,Leona,"Ryze, Khazix, Jhin, Syndra, Corki"
TCL,2017,Spring,Season,SUP,1,0,GS,Camille,Ivern,Ryze,Caitlyn,Karma,"Jayce, Khazix, Jhin, Zyra, Malzahar",Shen,LeeSin,Syndra,Ashe,Nami,"Leblanc, Rengar, Varus, RekSai, Corki"
TCL,2017,Spring,Season,GS,0,1,SUP,Shen,LeeSin,Syndra,Varus,Velkoz,"Malzahar, Ivern, Jayce, Rumble, Fiora",Maokai,Khazix,Corki,Jhin,Zyra,"Rengar, Leblanc, Camille, MissFortune, Karma"
TCL,2017,Spring,Season,FB,0,1,GAL,Trundle,LeeSin,Ryze,Varus,Karma,"Shen, Zyra, Syndra, Ashe, Jhin",Maokai,Khazix,Cassiopeia,Kalista,Malzahar,"Rengar, Camille, Jayce, Fiora, Graves"
TCL,2017,Spring,Season,GAL,1,0,FB,Maokai,Rengar,Orianna,Varus,TahmKench,"Jayce, Malzahar, Camille, Poppy, Jhin",Nautilus,Graves,Leblanc,Caitlyn,Zyra,"Shen, Khazix, Kalista, Karma, Ryze"
TCL,2017,Spring,Season,AUR,0,1,HWA,Maokai,Warwick,Corki,Jhin,Zyra,"Malzahar, Shen, Ryze, Cassiopeia, Leblanc",Gragas,Khazix,Taliyah,Varus,Karma,"Rengar, Camille, Ivern, Graves, Elise"
TCL,2017,Spring,Season,HWA,0,1,AUR,Poppy,LeeSin,Ryze,Varus,Zilean,"Ivern, Shen, Jhin, Cassiopeia, Leblanc",Nautilus,Khazix,Corki,Kalista,Thresh,"Malzahar, Camille, Rengar, Zyra, Maokai"
TCL,2017,Spring,Season,DP,0,1,SUP,Poppy,Khazix,Corki,Jhin,Karma,"Jayce, Ryze, Ivern, LeeSin, Graves",Shen,RekSai,Leblanc,Sivir,Zyra,"Rengar, Camille, Varus, Maokai, Malzahar"
TCL,2017,Spring,Season,SUP,1,0,DP,Maokai,Elise,Jayce,Varus,Karma,"Ivern, Syndra, Malzahar, Jhin, Ashe",Shen,Khazix,Ryze,Caitlyn,Zyra,"Rengar, Camille, Leblanc, LeeSin, Graves"
TCL,2017,Spring,Season,CRW,1,0,GS,Shen,Graves,Ekko,Varus,Leona,"Jhin, LeeSin, Jayce, Fiora, Gangplank",Maokai,Khazix,Katarina,Ashe,Zyra,"Camille, Rengar, Leblanc, MissFortune, Malzahar"
TCL,2017,Spring,Season,GS,0,1,CRW,Shen,Khazix,Corki,Jhin,Zyra,"Jayce, Graves, Rengar, Ekko, Malzahar",Fiora,LeeSin,Taliyah,Sivir,Karma,"Camille, Leblanc, Varus, Ryze, Syndra"
TCL,2017,Spring,Season,GS,1,0,DP,Nautilus,Rengar,Syndra,Sivir,Nami,"Shen, Corki, Camille, Graves, Ivern",Maokai,Khazix,Orianna,Jhin,TahmKench,"Leblanc, Fiora, Varus, Karma, Lulu"
TCL,2017,Spring,Season,DP,1,0,GS,Maokai,Graves,Orianna,Jhin,Nami,"Ryze, Shen, Leblanc, Fiora, Karma",Nautilus,Ivern,Corki,Sivir,Lulu,"Camille, Varus, Rengar, Cassiopeia, Syndra"
TCL,2017,Spring,Season,GAL,0,1,CRW,Maokai,Nidalee,Zed,Kalista,Thresh,"Jayce, Rengar, Camille, Fiora, Poppy",Trundle,Graves,Ekko,Caitlyn,Morgana,"Varus, Jhin, Shen, Khazix"
TCL,2017,Spring,Season,CRW,1,0,GAL,Nautilus,Rengar,Azir,Varus,Lulu,"Shen, Jhin, Syndra, Sion, Maokai",Poppy,Graves,Ryze,Sivir,Karma,"Camille, Ekko, Jayce, Fiora, Taliyah"
TCL,2017,Spring,Season,HWA,0,1,SUP,Maokai,Elise,Syndra,MissFortune,Taric,"Shen, Leblanc, Varus, Nautilus, Poppy",Gragas,Graves,Ryze,Jhin,Karma,"Camille, Rengar, Jayce, Nami, Lulu"
TCL,2017,Spring,Season,SUP,0,1,HWA,Maokai,RekSai,Ryze,Sivir,Camille,"Jayce, Graves, Rengar, Elise",Poppy,LeeSin,Cassiopeia,Jhin,Nami,"Shen, Leblanc, Varus, Karma, Zyra"
TCL,2017,Spring,Season,FB,0,1,AUR,Jayce,Rumble,AurelionSol,Ezreal,Karma,"Shen, Zyra, Camille, Poppy, Lulu",Gragas,Ivern,Corki,Jhin,Thresh,"Leblanc, Varus, Rengar, Caitlyn, Graves"
TCL,2017,Spring,Season,AUR,1,0,FB,Shen,Evelynn,Corki,Kalista,Braum,"Jayce, Leblanc, Rengar, Syndra, TahmKench",Gangplank,Graves,Xerath,Jhin,Nami,"Camille, Ivern, Varus, Thresh, Khazix"
TCL,2017,Spring,Season,GS,0,1,HWA,Camille,RekSai,Syndra,Caitlyn,Nami,"Jayce, Graves, Leblanc, Poppy, Shen",Gragas,Khazix,Taliyah,Jhin,Karma,"Sivir, Varus, Rengar, Ivern, Elise"
TCL,2017,Spring,Season,HWA,1,0,GS,Poppy,Khazix,Taliyah,Jhin,Karma,"Sivir, Ryze, Leblanc, Nami, Lulu",Camille,Rengar,Cassiopeia,Caitlyn,TahmKench,"Jayce, Varus, Gragas, Shen"
TCL,2017,Spring,Season,DP,1,0,CRW,Nautilus,Graves,Cassiopeia,Sivir,Karma,"Ryze, Leblanc, Rengar, Fiora, Maokai",Poppy,Nidalee,Jayce,Jhin,Lulu,"Ivern, Varus, Syndra, Shen, Camille"
TCL,2017,Spring,Season,CRW,1,0,DP,Rumble,Elise,Jayce,Varus,Braum,"Shen, Cassiopeia, Graves, Caitlyn, Sivir",Maokai,Ivern,Syndra,Ashe,Karma,"Leblanc, Rengar, Khazix, Fiora, Camille"
TCL,2017,Spring,Season,SUP,1,0,FB,Maokai,Rengar,Cassiopeia,Jhin,Karma,"Jayce, Graves, Syndra, Nami, Lulu",Shen,Khazix,Ryze,Varus,Janna,"Camille, Leblanc, Zyra, Rumble, Corki"
TCL,2017,Spring,Season,FB,0,1,SUP,Nautilus,Graves,Katarina,Jhin,Karma,"Shen, Zyra, Camille, Sivir, Ashe",Maokai,Rengar,Leblanc,Ezreal,Nami,"Varus, Jayce, Caitlyn, Ryze, Syndra"
TCL,2017,Spring,Season,AUR,1,0,GAL,Poppy,Ivern,Ryze,Ashe,Thresh,"Maokai, Khazix, Varus, Lulu, Nami",Gragas,Graves,Corki,Jhin,TahmKench,"Rengar, Camille, Shen, Kalista, Caitlyn"
TCL,2017,Spring,Season,GAL,0,1,AUR,Shen,Graves,Cassiopeia,Jhin,Zyra,"Camille, Corki, Rengar, Kalista, Caitlyn",Maokai,Ivern,Syndra,Sivir,Lulu,"Varus, Khazix, Ryze, Zed, Orianna"
TCL,2017,Spring,Season,CRW,0,1,AUR,Nautilus,Khazix,Ekko,Caitlyn,Nami,"Ivern, Shen, Camille, Cassiopeia, Ryze",Gragas,Graves,Vladimir,Kalista,Thresh,"Varus, Jayce, Rengar, Morgana, Braum"
TCL,2017,Spring,Season,AUR,1,0,CRW,Shen,Elise,Taliyah,Kalista,Blitzcrank,"Ekko, Jayce, Rengar, Morgana, Zed",Rumble,Khazix,Azir,Caitlyn,Nami,"Ivern, Varus, Camille, Thresh, Leblanc"
TCL,2017,Spring,Season,HWA,1,0,DP,Rumble,LeeSin,Syndra,Caitlyn,TahmKench,"Graves, Shen, Jhin, Orianna, Cassiopeia",Renekton,Ivern,Ahri,Ashe,Malzahar,"Varus, Leblanc, Camille, Rengar, Khazix"
TCL,2017,Spring,Season,DP,1,0,HWA,Camille,Khazix,Orianna,Varus,Lulu,"Malzahar, Rumble, Leblanc, Taliyah, Cassiopeia",Renekton,Elise,Azir,Ashe,TahmKench,"Syndra, Shen, Graves, Karma, Nami"
TCL,2017,Spring,Season,SUP,1,0,GAL,Rumble,Elise,Jayce,Jhin,TahmKench,"Nidalee, Kalista, Syndra, Ryze, Cassiopeia",Shen,Khazix,Orianna,Ashe,Malzahar,"Camille, Leblanc, Varus, Zyra, Lulu"
TCL,2017,Spring,Season,GAL,0,1,SUP,Fiora,Ivern,Cassiopeia,Jhin,Alistar,"Jayce, Leblanc, Varus, Lulu, Orianna",Camille,Graves,Ryze,Sivir,Karma,"Nidalee, Kalista, Syndra, Shen, Malzahar"
TCL,2017,Spring,Season,FB,1,0,GS,Camille,Elise,Ekko,Ezreal,Karma,"Shen, Jayce, Leblanc, Poppy, Fiora",Gragas,Khazix,Syndra,Ashe,Nami,"Varus, Rengar, Graves, Jhin, Caitlyn"
TCL,2017,Spring,Season,GS,1,0,FB,Gangplank,Khazix,Syndra,Ashe,TahmKench,"Rengar, Graves, Jayce, Jhin, Ekko",Shen,RekSai,Orianna,Ezreal,Karma,"Varus, Leblanc, Camille, Nami, Lulu"
TCL,2017,Spring,Season,AUR,0,1,SUP,Renekton,Ivern,Vladimir,Varus,Lulu,"Jayce, Rengar, Shen, Karma, Rumble",Gragas,Graves,Leblanc,Jhin,Nami,"Kalista, Camille, Malzahar, Thresh, Maokai"
TCL,2017,Spring,Season,SUP,1,0,AUR,Camille,Graves,Syndra,Ezreal,Lulu,"Kalista, Ivern, Shen, Ryze, Vladimir",Poppy,Elise,Zed,Ashe,Thresh,"Varus, Jayce, Leblanc, Jhin, TahmKench"
TCL,2017,Spring,Season,CRW,1,0,HWA,Shen,Elise,Syndra,Ashe,Karma,"TahmKench, Taliyah, Khazix, Braum, Taric",Rumble,Graves,Jayce,Jhin,Nami,"Ekko, Rengar, Varus, Malzahar, Caitlyn"
TCL,2017,Spring,Season,HWA,0,1,CRW,Gragas,LeeSin,Syndra,Ezreal,Karma,"Ekko, Shen, Rengar, Elise, Khazix",Nautilus,Graves,Cassiopeia,Sivir,Thresh,"TahmKench, Taliyah, Varus, Caitlyn, Ashe"
TCL,2017,Spring,Season,DP,0,1,FB,Shen,Graves,Vladimir,Ashe,Brand,"Jayce, Rengar, Leblanc, Rumble, Gangplank",Renekton,Khazix,Syndra,Sivir,Karma,"Varus, Camille, Malzahar, Nami, TahmKench"
TCL,2017,Spring,Season,FB,1,0,DP,Renekton,Rengar,Syndra,Caitlyn,Nami,"Shen, Ivern, Malzahar, Graves, Khazix",Rumble,Elise,Ahri,Sivir,Karma,"Varus, Leblanc, Jayce, Ashe, Jhin"
TCL,2017,Spring,Season,GAL,1,0,GS,Poppy,Graves,Syndra,Tristana,Karma,"Camille, Jayce, Leblanc, Gangplank, Shen",Fiora,Khazix,Ryze,Jhin,TahmKench,"Nidalee, Malzahar, Varus, Sivir, Ashe"
TCL,2017,Spring,Season,GS,0,1,GAL,Nautilus,Rengar,Syndra,Ashe,Nami,"Nidalee, Malzahar, Kalista, Sivir, Jhin",Poppy,Graves,Orianna,Tristana,Karma,"Jayce, Camille, Leblanc, Gangplank, Shen"
TCL,2017,Spring,Season,GAL,1,0,DP,Nautilus,Graves,Ryze,Tristana,Thresh,"Ivern, Malzahar, Camille, Jhin, Sivir",Rumble,Rengar,Cassiopeia,Caitlyn,Karma,"Varus, Leblanc, Syndra, Lulu, Nami"
TCL,2017,Spring,Season,DP,0,1,GAL,Renekton,Elise,Syndra,Ezreal,Nami,"Malzahar, Graves, Leblanc, Ryze, Ahri",Gragas,Khazix,Orianna,Tristana,Thresh,"Camille, Ivern, Shen, Varus, Sivir"
TCL,2017,Spring,Season,SUP,1,0,CRW,Camille,Graves,Ahri,Ezreal,Lulu,"Ekko, Syndra, Jayce, Karma, Nami",Shen,Rengar,Taliyah,Caitlyn,Thresh,"Leblanc, Varus, Gragas, Cassiopeia, Ryze"
TCL,2017,Spring,Season,CRW,0,1,SUP,Shen,Elise,Cassiopeia,Jhin,Leona,"Leblanc, Graves, Rengar",Rumble,JarvanIV,Jayce,Ziggs,Ashe,"Ekko, Varus, Camille, Caitlyn, TahmKench"
TCL,2017,Spring,Season,FB,1,0,HWA,Renekton,Gragas,Ahri,Ashe,Lulu,"Shen, Taliyah, Camille, Jhin, Leblanc",Nautilus,Rengar,Orianna,Ezreal,Karma,"Syndra, Graves, Varus, Ryze, Cassiopeia"
TCL,2017,Spring,Season,HWA,0,1,FB,Shen,Khazix,Ahri,Ashe,Braum,"Syndra, Renekton, Rengar, Ryze, Caitlyn",Rumble,Gragas,Cassiopeia,Sivir,Lulu,"Varus, Camille, Graves, Karma, Taliyah"
TCL,2017,Spring,Season,AUR,1,0,GS,Shen,Graves,Ryze,Kalista,Braum,"Leblanc, Syndra, Rengar, Cassiopeia, Renekton",Gragas,Nidalee,Jayce,Tristana,Lulu,"Varus, Ivern, Thresh, Karma, Malzahar"
TCL,2017,Spring,Season,GS,0,1,AUR,Maokai,Nidalee,Jayce,Ezreal,Karma,"Ivern, Shen, Thresh, Ryze, Fiora",Nautilus,Graves,Ahri,Ashe,Lulu,"Varus, Leblanc, Syndra, Jhin, Sivir"
TCL,2017,Spring,Season,HWA,1,0,GAL,Renekton,Elise,Syndra,Ashe,Lulu,"Graves, Khazix, Ryze, Thresh, Nautilus",Gragas,LeeSin,Cassiopeia,Tristana,Zyra,"Camille, Jayce, Shen, Varus, Jhin"
TCL,2017,Spring,Season,GAL,1,0,HWA,Kled,LeeSin,Ryze,Kalista,Lulu,"Camille, Jayce, Shen, Malzahar, Karma",Renekton,Elise,Syndra,Sivir,Braum,"Graves, Khazix, Thresh, Nautilus, Maokai"
TCL,2017,Spring,Season,FB,1,0,CRW,Camille,Rengar,Syndra,Caitlyn,Karma,"Jayce, Ekko, Varus, Elise, Khazix",Fiora,LeeSin,Cassiopeia,Sivir,Lulu,"Graves, Gragas, Shen, Ashe, Nami"
TCL,2017,Spring,Season,CRW,1,0,FB,Nautilus,Graves,Ekko,Tristana,Karma,"Gragas, Shen, Renekton, Rumble, Caitlyn",Maokai,Rengar,Ryze,Sivir,Lulu,"Varus, Camille, Jayce, Jhin, Ashe"
TCL,2017,Spring,Season,DP,1,0,AUR,Irelia,Khazix,Syndra,Varus,Braum,"Malzahar, Rengar, Camille, Blitzcrank, Veigar",Heimerdinger,Ekko,Thresh,Teemo,Ivern,"Ryze, Leblanc, Graves, TahmKench, Evelynn"
TCL,2017,Spring,Season,AUR,1,0,DP,Gangplank,Ekko,Yasuo,Alistar,Kalista,"Irelia, Varus, Velkoz, TahmKench, Camille",Ashe,MissFortune,Gragas,Kled,Elise,"Twitch, Thresh, Ivern, Blitzcrank, Veigar"
TCL,2017,Spring,Season,GS,1,0,SUP,Shen,Rengar,Cassiopeia,KogMaw,Lulu,"Camille, Ivern, Graves, Leblanc, Ashe",Khazix,Karma,Renekton,Viktor,Jinx,"Varus, Syndra, Malzahar, Kennen, Gnar"
TCL,2017,Spring,Season,SUP,0,1,GS,Blitzcrank,Illaoi,LeeSin,Caitlyn,Ahri,"Shen, Lulu, Cassiopeia, Ezreal, Ryze",Graves,Riven,Zed,Twitch,Taric,"Varus, Camille, Renekton, Malzahar, Bard"
TCL,2017,Spring,Playoffs,CRW,1,0,GAL,Shen,Graves,Leblanc,Caitlyn,Malzahar,"Kalista, Lulu, Nautilus, Lucian, Tristana",Maokai,Khazix,Syndra,Varus,Karma,"Ekko, Jayce, Fizz, Nami, TahmKench"
TCL,2017,Spring,Playoffs,CRW,1,0,GAL,Kennen,Graves,Taliyah,Caitlyn,Malzahar,"Kalista, Lulu, Nautilus, Ashe, Varus",Shen,Khazix,Ahri,Lucian,TahmKench,"Ekko, Jayce, Fizz, Camille, Trundle"
TCL,2017,Spring,Playoffs,CRW,1,0,GAL,Camille,Graves,Syndra,Ashe,TahmKench,"Kalista, Nautilus, Lulu, Kled, Poppy",Gragas,LeeSin,Orianna,Caitlyn,Malzahar,"Ekko, Shen, Fizz, Kennen, Taliyah"
TCL,2017,Spring,Playoffs,HWA,0,1,FB,Nautilus,Rengar,Ahri,Ashe,Thresh,"Syndra, Renekton, Lulu, Kennen, Vladimir",Fizz,LeeSin,Cassiopeia,Ezreal,Karma,"Camille, Taliyah, Graves, TahmKench, Malzahar"
TCL,2017,Spring,Playoffs,HWA,0,1,FB,Irelia,Khazix,Orianna,Ashe,Nautilus,"Syndra, Lulu, Renekton, Ezreal, Caitlyn",Fizz,LeeSin,Ahri,Lucian,Karma,"Camille, Taliyah, Graves, Malzahar, TahmKench"
TCL,2017,Spring,Playoffs,FB,0,1,HWA,Camille,LeeSin,Ahri,Caitlyn,Karma,"Taliyah, Irelia, TahmKench, Rengar, Elise",Poppy,Zac,Syndra,Lucian,Lulu,"Renekton, Graves, Fizz, Vladimir, Ekko"
TCL,2017,Spring,Playoffs,HWA,1,0,FB,Gnar,Elise,Ahri,Ezreal,Lulu,"Renekton, Syndra, Fizz, Kennen, Gragas",Rumble,LeeSin,Talon,Lucian,Karma,"Taliyah, Camille, Graves, Nautilus, Shen"
TCL,2017,Spring,Playoffs,FB,1,0,HWA,Nautilus,Rengar,Syndra,Ezreal,Lulu,"Taliyah, Ahri, Camille, Karma, TahmKench",Gragas,Elise,Vladimir,Lucian,Braum,"Renekton, Graves, Fizz, Caitlyn, Ashe"
TCL,2017,Spring,Playoffs,HWA,1,0,GAL,Renekton,Graves,Taliyah,Lucian,TahmKench,"Kalista, Syndra, Nautilus, Caitlyn, Tristana",Shen,Rengar,Ahri,Ashe,Lulu,"Camille, Malzahar, Elise, Thresh, Braum"
TCL,2017,Spring,Playoffs,HWA,1,0,GAL,Rumble,LeeSin,Ahri,Ezreal,Lulu,"Kalista, Nautilus, Syndra, Thresh, Karma",Shen,Graves,Ryze,Tristana,Nami,"Camille, Taliyah, Malzahar, Ashe, Lucian"
TCL,2017,Spring,Playoffs,GAL,1,0,HWA,Fiora,Graves,Orianna,Lucian,Malzahar,"Taliyah, Lulu, TahmKench, Karma, Nami",Camille,Elise,Ahri,Ezreal,Zyra,"Kalista, Syndra, Shen, LeeSin, Khazix"
TCL,2017,Spring,Playoffs,GAL,1,0,HWA,Renekton,Zac,Orianna,Lucian,Malzahar,"Taliyah, TahmKench, Lulu, Karma, Nami",Rumble,LeeSin,Ahri,Ezreal,Alistar,"Kalista, Syndra, Graves, Elise, Khazix"
TCL,2017,Spring,Playoffs,HWA,0,1,GAL,Gragas,Rengar,Syndra,Ashe,Karma,"Kalista, Malzahar, Graves, Thresh, Braum",Renekton,Zac,Orianna,Lucian,Morgana,"Taliyah, TahmKench, Lulu, Elise, Khazix"
TCL,2017,Spring,Playoffs,CRW,1,0,AUR,Shen,Rengar,Taliyah,Lucian,Malzahar,"Kalista, Lulu, Gangplank, Brand, Vladimir",Gragas,Camille,Cassiopeia,Varus,Zilean,"Ekko, Elise, Graves, Ashe, Caitlyn"
TCL,2017,Spring,Playoffs,CRW,1,0,AUR,Trundle,Graves,Leblanc,Caitlyn,Thresh,"Kalista, Lulu, Gangplank, Elise, Khazix",Fizz,Rengar,Ryze,Ashe,Karma,"Ekko, Malzahar, Shen, Renekton, Fiora"
TCL,2017,Spring,Playoffs,CRW,0,1,AUR,Nautilus,Graves,Ahri,Ezreal,Karma,"Kalista, Lulu, Gangplank, Thresh, Fizz",Gnar,Evelynn,Syndra,Caitlyn,Brand,"Ekko, Malzahar, Shen, Leblanc, Trundle"
TCL,2017,Spring,Playoffs,CRW,1,0,AUR,Camille,Graves,Taliyah,Ashe,Karma,"Kalista, Evelynn, Lulu, Syndra, Vladimir",Fizz,Ivern,Orianna,Caitlyn,Brand,"Ekko, Malzahar, Shen, Leblanc, Cassiopeia"
TCL,2017,Spring,Playoffs,FB,1,0,SUP,Nautilus,Ivern,Orianna,Lucian,Lulu,"Leblanc, Jayce, Camille, Renekton, Fizz",Shen,Elise,Taliyah,Ashe,Zyra,"Graves, Syndra, Rengar, LeeSin, Khazix"
TCL,2017,Spring,Playoffs,SUP,1,0,FB,Shen,Rengar,Ahri,Ashe,Nami,"Syndra, Nautilus, Ivern, Rumble, LeeSin",Renekton,Gragas,Zilean,Lucian,Karma,"Camille, Graves, Lulu, Varus, Ezreal"
TCL,2017,Spring,Playoffs,FB,0,1,SUP,Nautilus,Rengar,Kassadin,Ashe,Nami,"Leblanc, Jayce, Camille, Varus, LeeSin",Shen,Ivern,Vladimir,Lucian,Karma,"Syndra, Graves, Lulu, Orianna, Cassiopeia"
TCL,2017,Spring,Playoffs,SUP,1,0,FB,Maokai,Ivern,Ahri,Varus,Lulu,"Syndra, Nautilus, Fizz, Renekton, Rumble",Aatrox,Graves,Orianna,Ezreal,Karma,"Camille, Shen, Lucian, Gragas, Kennen"
TCL,2017,Spring,Playoffs,CRW,0,1,SUP,Camille,LeeSin,Leblanc,Caitlyn,Karma,"Lulu, Ivern, Shen, Zyra, Nami",Renekton,Rengar,Cassiopeia,Ashe,Taric,"Ekko, Graves, Malzahar, Elise, Varus"
TCL,2017,Spring,Playoffs,SUP,0,1,CRW,Gragas,Graves,Leblanc,Varus,TahmKench,"Ekko, Malzahar, Syndra, Taliyah, Camille",Kennen,Rengar,Ahri,Ashe,Karma,"Lulu, Shen, Cassiopeia, Zyra, Nami"
TCL,2017,Spring,Playoffs,CRW,0,1,SUP,Fizz,Rengar,Taliyah,Caitlyn,Braum,"Lulu, Shen, Varus, Cassiopeia, Leblanc",Nautilus,Graves,Orianna,Ezreal,Karma,"Ekko, Malzahar, Ashe, Nami, Thresh"
TCL,2017,Spring,Playoffs,SUP,1,0,CRW,Rumble,Elise,Cassiopeia,Ashe,Zyra,"Ekko, Malzahar, Caitlyn, Karma, Nami",Shen,Graves,Leblanc,Lucian,Thresh,"Lulu, Varus, Rengar, LeeSin, Jayce"
TCL,2017,Summer,Season,SUP,0,1,CRW,Jayce,Olaf,Galio,Varus,Karma,"Khazix, LeeSin, Graves, Leblanc, Caitlyn",Fiora,Rengar,Orianna,Vayne,Thresh,"Elise, Gragas, Zac, Kennen, Braum"
TCL,2017,Summer,Season,CRW,1,0,SUP,Kennen,Elise,Talon,Twitch,Braum,"Gragas, Leblanc, Galio, Olaf, Ivern",Jayce,Khazix,Taliyah,Varus,Thresh,"Zac, LeeSin, Karma, Syndra, Orianna"
TCL,2017,Summer,Season,P3P,0,1,CLK,Shen,JarvanIV,Galio,Varus,Rakan,"Leblanc, Kled, LeeSin, Thresh, Fiora",Camille,Olaf,Karma,Kalista,Braum,"Xayah, Zac, Gragas, Orianna, Rumble"
TCL,2017,Summer,Season,CLK,0,1,P3P,Kennen,Olaf,Syndra,Varus,Karma,"Xayah, Galio, Zac, Thresh, AurelionSol",Fiora,Elise,Orianna,Caitlyn,Braum,"LeeSin, Leblanc, Gragas, Renekton, Rumble"
